Date,Product,Category,Region,Quantity,Unit_Price,Total_Sales,On_Promotion
2023-01-16,Headphones,Electronics,East,68,155.73,10589.66,False
2023-01-16,Headphones,Electronics,West,86,156.46,13455.51,False
2023-01-16,Headphones,Electronics,North,107,167.97,17972.48,False
2023-01-16,Headphones,Electronics,South,115,160.25,18428.96,False
2023-01-16,Coffee Maker,Appliances,East,194,79.53,15427.97,False
2023-01-16,Coffee Maker,Appliances,West,187,63.14,11806.61,True
2023-01-16,Coffee Maker,Appliances,North,162,78.78,12762.52,False
2023-01-16,Coffee Maker,Appliances,South,131,80.04,10484.6,False
2023-01-16,Blender,Appliances,East,121,50.46,6106.22,False
2023-01-16,Blender,Appliances,West,122,51.38,6268.35,False
2023-01-16,Blender,Appliances,North,89,48.68,4332.38,False
2023-01-16,Blender,Appliances,South,92,49.38,4543.02,False
2023-01-16,Office Chair,Furniture,East,130,202.11,26274.13,False
2023-01-16,Office Chair,Furniture,West,114,200.25,22828.26,False
2023-01-16,Office Chair,Furniture,North,92,199.41,18346.06,False
2023-01-16,Office Chair,Furniture,South,163,206.11,33596.37,False
2023-01-16,Desk,Furniture,East,126,308.93,38925.69,False
2023-01-16,Desk,Furniture,West,117,296.31,34668.24,False
2023-01-16,Desk,Furniture,North,121,301.01,36422.51,False
2023-01-16,Desk,Furniture,South,145,302.61,43878.67,False
2023-01-17,Laptop,Electronics,East,88,970.29,85385.73,False
2023-01-17,Laptop,Electronics,West,116,972.65,112827.71,False
2023-01-17,Laptop,Electronics,North,80,963.95,77116.06,False
2023-01-17,Laptop,Electronics,South,85,988.46,84019.09,False
2023-01-17,Smartphone,Electronics,East,75,705.48,52910.64,False
2023-01-17,Smartphone,Electronics,West,109,699.78,76275.55,False
2023-01-17,Smartphone,Electronics,North,114,549.09,62596.69,True
2023-01-17,Smartphone,Electronics,South,87,699.61,60865.87,False
2023-01-17,Headphones,Electronics,East,89,157.16,13987.13,False
2023-01-17,Headphones,Electronics,West,112,155.6,17427.22,False
2023-01-17,Headphones,Electronics,North,120,127.46,15294.74,True
2023-01-17,Headphones,Electronics,South,142,158.05,22443.41,False
2023-01-17,Coffee Maker,Appliances,East,220,79.21,17426.08,False
2023-01-17,Coffee Maker,Appliances,West,144,64.94,9351.61,True
2023-01-17,Coffee Maker,Appliances,North,202,82.49,16662.6,False
2023-01-17,Coffee Maker,Appliances,South,126,80.73,10171.46,False
2023-01-17,Blender,Appliances,East,135,50.13,6767.08,False
2023-01-17,Blender,Appliances,West,93,48.64,4523.81,False
2023-01-17,Blender,Appliances,North,111,49.33,5475.99,False
2023-01-17,Blender,Appliances,South,118,51.18,6038.71,False
2023-01-17,Office Chair,Furniture,East,133,196.96,26196.08,False
2023-01-17,Office Chair,Furniture,West,164,198.7,32586.69,False
2023-01-17,Office Chair,Furniture,North,172,202.21,34780.95,False
2023-01-17,Office Chair,Furniture,South,203,197.42,40075.46,False
2023-01-17,Desk,Furniture,East,151,241.28,36433.46,True
2023-01-17,Desk,Furniture,West,158,303.22,47908.71,False
2023-01-17,Desk,Furniture,North,107,235.96,25248.14,True
2023-01-17,Desk,Furniture,South,70,249.86,17490.3,True
2023-01-18,Laptop,Electronics,East,98,994.45,97456.47,False
2023-01-18,Laptop,Electronics,West,109,813.76,88699.78,True
2023-01-18,Laptop,Electronics,North,94,1005.64,94530.3,False
2023-01-18,Laptop,Electronics,South,141,1009.81,142383.13,False
2023-01-18,Smartphone,Electronics,East,115,716.42,82388.12,False
2023-01-18,Smartphone,Electronics,West,69,564.47,38948.32,True
2023-01-18,Smartphone,Electronics,North,100,708.2,70819.9,False
2023-01-18,Smartphone,Electronics,South,117,704.31,82404.69,False
2023-01-18,Headphones,Electronics,East,110,168.31,18514.64,False
2023-01-18,Headphones,Electronics,West,67,162.4,10880.84,False
2023-01-18,Headphones,Electronics,North,124,162.14,20105.86,False
2023-01-18,Headphones,Electronics,South,69,159.32,10993.16,False
2023-01-18,Coffee Maker,Appliances,East,165,64.75,10682.97,True
2023-01-18,Coffee Maker,Appliances,West,180,62.46,11243.06,True
2023-01-18,Coffee Maker,Appliances,North,195,79.01,15407.82,False
2023-01-18,Coffee Maker,Appliances,South,170,78.73,13384.83,False
2023-01-18,Blender,Appliances,East,88,50.41,4436.03,False
2023-01-18,Blender,Appliances,West,87,50.71,4411.96,False
2023-01-18,Blender,Appliances,North,137,49.59,6793.89,False
2023-01-18,Blender,Appliances,South,97,48.57,4711.48,False
2023-01-18,Office Chair,Furniture,East,85,205.04,17428.41,False
2023-01-18,Office Chair,Furniture,West,200,197.73,39546.62,False
2023-01-18,Office Chair,Furniture,North,205,208.01,42642.86,False
2023-01-18,Office Chair,Furniture,South,170,204.09,34694.63,False
2023-01-18,Desk,Furniture,East,137,237.35,32516.46,True
2023-01-18,Desk,Furniture,West,124,298.97,37072.15,False
2023-01-18,Desk,Furniture,North,149,305.72,45552.52,False
2023-01-18,Desk,Furniture,South,165,293.14,48368.12,False
2023-01-19,Laptop,Electronics,East,84,962.66,80863.41,False
2023-01-19,Laptop,Electronics,West,103,824.21,84893.32,True
2023-01-19,Laptop,Electronics,North,89,1037.07,92299.36,False
2023-01-19,Laptop,Electronics,South,100,995.46,99546.04,False
2023-01-19,Smartphone,Electronics,East,109,715.23,77960.32,False
2023-01-19,Smartphone,Electronics,West,116,693.15,80404.96,False
2023-01-19,Smartphone,Electronics,North,106,675.23,71574.61,False
2023-01-19,Smartphone,Electronics,South,81,693.47,56170.71,False
2023-01-19,Headphones,Electronics,East,97,158.29,15353.69,False
2023-01-19,Headphones,Electronics,West,50,159.9,7995.1,False
2023-01-19,Headphones,Electronics,North,125,158.53,19815.92,False
2023-01-19,Headphones,Electronics,South,112,156.8,17561.08,False
2023-01-19,Coffee Maker,Appliances,East,182,81.95,14915.42,False
2023-01-19,Coffee Maker,Appliances,West,140,78.59,11001.96,False
2023-01-19,Coffee Maker,Appliances,North,166,80.58,13375.9,False
2023-01-19,Coffee Maker,Appliances,South,130,82.38,10709.14,False
2023-01-19,Blender,Appliances,East,75,49.24,3693.22,False
2023-01-19,Blender,Appliances,West,114,50.73,5782.84,False
2023-01-19,Blender,Appliances,North,85,50.51,4293.0,False
2023-01-19,Blender,Appliances,South,78,50.78,3961.16,False
2023-01-19,Office Chair,Furniture,East,144,194.56,28017.21,False
2023-01-19,Office Chair,Furniture,West,144,193.53,27868.29,False
2023-01-19,Office Chair,Furniture,North,113,196.75,22232.65,False
2023-01-19,Office Chair,Furniture,South,160,195.93,31348.31,False
2023-01-19,Desk,Furniture,East,143,304.15,43493.23,False
2023-01-19,Desk,Furniture,West,121,295.02,35697.98,False
2023-01-19,Desk,Furniture,North,106,282.46,29941.02,False
2023-01-19,Desk,Furniture,South,138,285.81,39442.18,False
2023-01-20,Laptop,Electronics,East,112,832.91,93286.1,True
2023-01-20,Laptop,Electronics,West,97,996.33,96644.21,False
2023-01-20,Laptop,Electronics,North,82,787.21,64550.81,True
2023-01-20,Laptop,Electronics,South,94,1002.44,94229.68,False
2023-01-20,Smartphone,Electronics,East,103,696.46,71735.08,False
2023-01-20,Smartphone,Electronics,West,68,712.35,48440.03,False
2023-01-20,Smartphone,Electronics,North,99,595.75,58979.68,True
2023-01-20,Smartphone,Electronics,South,94,694.02,65237.98,False
2023-01-20,Headphones,Electronics,East,111,155.39,17248.05,False
2023-01-20,Headphones,Electronics,West,95,165.98,15768.5,False
2023-01-20,Headphones,Electronics,North,91,164.09,14932.1,False
2023-01-20,Headphones,Electronics,South,107,161.54,17284.89,False
2023-01-20,Coffee Maker,Appliances,East,134,81.64,10939.46,False
2023-01-20,Coffee Maker,Appliances,West,153,62.77,9603.75,True
2023-01-20,Coffee Maker,Appliances,North,226,78.28,17691.77,False
2023-01-20,Coffee Maker,Appliances,South,214,79.86,17090.59,False
2023-01-20,Blender,Appliances,East,77,50.42,3882.2,False
2023-01-20,Blender,Appliances,West,150,51.18,7676.57,False
2023-01-20,Blender,Appliances,North,113,50.32,5685.68,False
2023-01-20,Blender,Appliances,South,90,50.33,4529.56,False
2023-01-20,Office Chair,Furniture,East,120,164.21,19704.97,True
2023-01-20,Office Chair,Furniture,West,157,205.26,32225.54,False
2023-01-20,Office Chair,Furniture,North,84,197.56,16594.94,False
2023-01-20,Office Chair,Furniture,South,122,195.99,23911.14,False
2023-01-20,Desk,Furniture,East,148,242.62,35907.2,True
2023-01-20,Desk,Furniture,West,109,297.64,32442.71,False
2023-01-20,Desk,Furniture,North,192,298.06,57226.78,False
2023-01-20,Desk,Furniture,South,162,305.98,49568.71,False
2023-01-21,Laptop,Electronics,East,68,999.51,67966.41,False
2023-01-21,Laptop,Electronics,West,83,976.41,81041.98,False
2023-01-21,Laptop,Electronics,North,65,1004.01,65260.85,False
2023-01-21,Laptop,Electronics,South,63,1011.72,63738.6,False
2023-01-21,Smartphone,Electronics,East,83,681.15,56535.16,False
2023-01-21,Smartphone,Electronics,West,90,685.99,61738.7,False
2023-01-21,Smartphone,Electronics,North,79,702.5,55497.82,False
2023-01-21,Smartphone,Electronics,South,85,708.88,60254.46,False
2023-01-21,Headphones,Electronics,East,80,159.22,12737.44,False
2023-01-21,Headphones,Electronics,West,87,159.57,13882.21,False
2023-01-21,Headphones,Electronics,North,66,127.68,8427.13,True
2023-01-21,Headphones,Electronics,South,81,158.28,12820.44,False
2023-01-21,Coffee Maker,Appliances,East,127,80.29,10197.43,False
2023-01-21,Coffee Maker,Appliances,West,99,80.81,8000.28,False
2023-01-21,Coffee Maker,Appliances,North,116,64.78,7514.43,True
2023-01-21,Coffee Maker,Appliances,South,147,79.13,11632.49,False
2023-01-21,Blender,Appliances,East,73,51.83,3783.43,False
2023-01-21,Blender,Appliances,West,63,49.97,3148.15,False
2023-01-21,Blender,Appliances,North,72,48.37,3482.93,False
2023-01-21,Blender,Appliances,South,64,50.94,3260.17,False
2023-01-21,Office Chair,Furniture,East,89,199.31,17739.01,False
2023-01-21,Office Chair,Furniture,West,114,196.28,22376.01,False
2023-01-21,Office Chair,Furniture,North,110,201.99,22219.37,False
2023-01-21,Office Chair,Furniture,South,116,189.18,21944.6,False
2023-01-21,Desk,Furniture,East,83,289.01,23987.55,False
2023-01-21,Desk,Furniture,West,127,299.17,37994.0,False
2023-01-21,Desk,Furniture,North,140,307.88,43103.09,False
2023-01-21,Desk,Furniture,South,87,300.44,26138.51,False
2023-01-22,Laptop,Electronics,East,81,983.13,79633.14,False
2023-01-22,Laptop,Electronics,West,71,1002.45,71174.24,False
2023-01-22,Laptop,Electronics,North,66,1033.89,68236.78,False
2023-01-22,Laptop,Electronics,South,63,985.14,62063.87,False
2023-01-22,Smartphone,Electronics,East,58,699.47,40569.35,False
2023-01-22,Smartphone,Electronics,West,59,680.3,40137.81,False
2023-01-22,Smartphone,Electronics,North,49,710.63,34820.9,False
2023-01-22,Smartphone,Electronics,South,45,695.66,31304.75,False
2023-01-22,Headphones,Electronics,East,60,164.28,9856.75,False
2023-01-22,Headphones,Electronics,West,76,159.48,12120.3,False
2023-01-22,Headphones,Electronics,North,70,157.58,11030.87,False
2023-01-22,Headphones,Electronics,South,58,163.43,9479.11,False
2023-01-22,Coffee Maker,Appliances,East,143,79.89,11424.69,False
2023-01-22,Coffee Maker,Appliances,West,65,77.11,5011.85,False
2023-01-22,Coffee Maker,Appliances,North,99,64.64,6399.67,True
2023-01-22,Coffee Maker,Appliances,South,133,79.22,10535.89,False
2023-01-22,Blender,Appliances,East,90,50.89,4579.8,False
2023-01-22,Blender,Appliances,West,53,47.84,2535.45,False
2023-01-22,Blender,Appliances,North,66,39.2,2587.36,True
2023-01-22,Blender,Appliances,South,66,49.77,3284.5,False
2023-01-22,Office Chair,Furniture,East,83,161.41,13396.71,True
2023-01-22,Office Chair,Furniture,West,116,199.6,23153.1,False
2023-01-22,Office Chair,Furniture,North,113,200.92,22704.28,False
2023-01-22,Office Chair,Furniture,South,99,197.54,19556.5,False
2023-01-22,Desk,Furniture,East,69,300.64,20744.25,False
2023-01-22,Desk,Furniture,West,70,299.22,20945.32,False
2023-01-22,Desk,Furniture,North,82,240.44,19715.89,True
2023-01-22,Desk,Furniture,South,66,307.58,20300.54,False
2023-01-23,Laptop,Electronics,East,111,1008.53,111947.25,False
2023-01-23,Laptop,Electronics,West,147,976.12,143489.27,False
2023-01-23,Laptop,Electronics,North,136,789.26,107339.66,True
2023-01-23,Laptop,Electronics,South,97,1005.76,97559.09,False
2023-01-23,Smartphone,Electronics,East,105,711.34,74690.82,False
2023-01-23,Smartphone,Electronics,West,54,574.6,31028.42,True
2023-01-23,Smartphone,Electronics,North,107,715.76,76586.71,False
2023-01-23,Smartphone,Electronics,South,89,684.51,60921.42,False
2023-01-23,Headphones,Electronics,East,106,162.48,17223.38,False
2023-01-23,Headphones,Electronics,West,125,158.19,19773.9,False
2023-01-23,Headphones,Electronics,North,72,157.41,11333.62,False
2023-01-23,Headphones,Electronics,South,124,124.83,15479.2,True
2023-01-23,Coffee Maker,Appliances,East,146,80.44,11743.98,False
2023-01-23,Coffee Maker,Appliances,West,173,79.23,13707.13,False
2023-01-23,Coffee Maker,Appliances,North,169,64.0,10816.04,True
2023-01-23,Coffee Maker,Appliances,South,150,79.85,11977.3,False
2023-01-23,Blender,Appliances,East,100,51.59,5158.83,False
2023-01-23,Blender,Appliances,West,90,50.69,4561.81,False
2023-01-23,Blender,Appliances,North,122,50.36,6143.87,False
2023-01-23,Blender,Appliances,South,96,48.42,4648.27,False
2023-01-23,Office Chair,Furniture,East,116,200.56,23265.16,False
2023-01-23,Office Chair,Furniture,West,197,202.54,39900.79,False
2023-01-23,Office Chair,Furniture,North,76,197.82,15034.28,False
2023-01-23,Office Chair,Furniture,South,108,199.32,21526.29,False
2023-01-23,Desk,Furniture,East,70,304.48,21313.41,False
2023-01-23,Desk,Furniture,West,123,312.43,38429.39,False
2023-01-23,Desk,Furniture,North,71,298.27,21177.46,False
2023-01-23,Desk,Furniture,South,189,292.61,55303.85,False
2023-01-24,Laptop,Electronics,East,114,997.87,113757.3,False
2023-01-24,Laptop,Electronics,West,73,1005.06,73369.73,False
2023-01-24,Laptop,Electronics,North,125,1001.95,125243.71,False
2023-01-24,Laptop,Electronics,South,89,1005.37,89478.15,False
2023-01-24,Smartphone,Electronics,East,116,694.82,80598.6,False
2023-01-24,Smartphone,Electronics,West,98,715.75,70143.94,False
2023-01-24,Smartphone,Electronics,North,58,717.66,41624.09,False
2023-01-24,Smartphone,Electronics,South,98,691.65,67781.78,False
2023-01-24,Headphones,Electronics,East,63,170.03,10711.9,False
2023-01-24,Headphones,Electronics,West,107,159.81,17100.14,False
2023-01-24,Headphones,Electronics,North,116,162.05,18798.33,False
2023-01-24,Headphones,Electronics,South,100,159.36,15935.86,False
2023-01-24,Coffee Maker,Appliances,East,162,81.8,13252.22,False
2023-01-24,Coffee Maker,Appliances,West,67,81.04,5429.63,False
2023-01-24,Coffee Maker,Appliances,North,177,79.37,14048.22,False
2023-01-24,Coffee Maker,Appliances,South,198,78.75,15593.2,False
2023-01-24,Blender,Appliances,East,75,48.61,3645.8,False
2023-01-24,Blender,Appliances,West,123,50.94,6265.98,False
2023-01-24,Blender,Appliances,North,107,50.51,5404.15,False
2023-01-24,Blender,Appliances,South,116,50.79,5891.67,False
2023-01-24,Office Chair,Furniture,East,166,202.82,33668.63,False
2023-01-24,Office Chair,Furniture,West,143,199.88,28583.4,False
2023-01-24,Office Chair,Furniture,North,117,197.01,23050.23,False
2023-01-24,Office Chair,Furniture,South,122,196.82,24012.1,False
2023-01-24,Desk,Furniture,East,80,301.27,24101.58,False
2023-01-24,Desk,Furniture,West,118,303.95,35865.55,False
2023-01-24,Desk,Furniture,North,81,295.41,23928.52,False
2023-01-24,Desk,Furniture,South,103,304.97,31411.57,False
2023-01-25,Laptop,Electronics,East,100,767.93,76793.05,True
2023-01-25,Laptop,Electronics,West,77,1001.19,77091.53,False
2023-01-25,Laptop,Electronics,North,88,973.81,85695.62,False
2023-01-25,Laptop,Electronics,South,116,828.8,96140.79,True
2023-01-25,Smartphone,Electronics,East,112,693.11,77628.01,False
2023-01-25,Smartphone,Electronics,West,84,706.66,59359.35,False
2023-01-25,Smartphone,Electronics,North,125,738.62,92328.09,False
2023-01-25,Smartphone,Electronics,South,73,559.71,40858.51,True
2023-01-25,Headphones,Electronics,East,81,158.68,12853.11,False
2023-01-25,Headphones,Electronics,West,114,157.36,17938.86,False
2023-01-25,Headphones,Electronics,North,96,159.96,15356.18,False
2023-01-25,Headphones,Electronics,South,94,162.63,15287.23,False
2023-01-25,Coffee Maker,Appliances,East,120,79.5,9540.49,False
2023-01-25,Coffee Maker,Appliances,West,145,79.23,11488.08,False
2023-01-25,Coffee Maker,Appliances,North,182,80.3,14614.55,False
2023-01-25,Coffee Maker,Appliances,South,153,80.61,12334.04,False
2023-01-25,Blender,Appliances,East,79,49.41,3903.18,False
2023-01-25,Blender,Appliances,West,106,51.41,5449.72,False
2023-01-25,Blender,Appliances,North,120,51.23,6147.11,False
2023-01-25,Blender,Appliances,South,100,49.37,4937.25,False
2023-01-25,Office Chair,Furniture,East,143,204.81,29287.16,False
2023-01-25,Office Chair,Furniture,West,125,159.99,19999.21,True
2023-01-25,Office Chair,Furniture,North,87,190.81,16600.1,False
2023-01-25,Office Chair,Furniture,South,96,197.96,19003.92,False
2023-01-25,Desk,Furniture,East,122,308.7,37661.95,False
2023-01-25,Desk,Furniture,West,122,303.72,37054.22,False
2023-01-25,Desk,Furniture,North,167,239.63,40017.93,True
2023-01-25,Desk,Furniture,South,110,290.67,31973.45,False
2023-01-26,Laptop,Electronics,East,98,981.95,96231.02,False
2023-01-26,Laptop,Electronics,West,142,976.2,138620.68,False
2023-01-26,Laptop,Electronics,North,79,1012.76,80007.86,False
2023-01-26,Laptop,Electronics,South,110,791.29,87041.49,True
2023-01-26,Smartphone,Electronics,East,108,685.96,74083.63,False
2023-01-26,Smartphone,Electronics,West,80,557.43,44594.54,True
2023-01-26,Smartphone,Electronics,North,60,697.32,41838.94,False
2023-01-26,Smartphone,Electronics,South,112,699.72,78368.68,False
2023-01-26,Headphones,Electronics,East,88,129.39,11386.54,True
2023-01-26,Headphones,Electronics,West,131,162.28,21258.56,False
2023-01-26,Headphones,Electronics,North,116,160.05,18566.12,False
2023-01-26,Headphones,Electronics,South,105,158.86,16680.0,False
2023-01-26,Coffee Maker,Appliances,East,143,82.47,11792.94,False
2023-01-26,Coffee Maker,Appliances,West,113,80.25,9068.66,False
2023-01-26,Coffee Maker,Appliances,North,161,80.38,12941.22,False
2023-01-26,Coffee Maker,Appliances,South,190,77.43,14711.49,False
2023-01-26,Blender,Appliances,East,96,48.35,4641.33,False
2023-01-26,Blender,Appliances,West,136,50.01,6801.48,False
2023-01-26,Blender,Appliances,North,71,49.37,3505.54,False
2023-01-26,Blender,Appliances,South,98,51.27,5024.6,False
2023-01-26,Office Chair,Furniture,East,106,200.98,21303.45,False
2023-01-26,Office Chair,Furniture,West,143,206.31,29502.59,False
